Text Slug,,#char,#words,LW #char,2-line #char,max rows,Bal #row,,Min Slope,Lx1 cells,Max Slope,2xH cells,,Graphic text sticker,Magic text Sticker,,OccasionScore0,OccasionScore1,OccasionScore2,OccasionScore3,,Automation,,keyword 1,keyword 2,keyword 3,keyword 4,keyword 5,keyword 6,keyword 7,keyword 8,keyword 9,keyword 10,keyword 11,keyword 12,,
where-all-the-fun-and-learning-begins,,37,7,8,18,7,4,,0.08,13,1.33,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
where-princesses-float,,22,3,10,11,3,2,,0.14,8,0.50,1,,0,1,,,"family, year-in-review, seasonal-holidays, kids, baby, everyday",,,,No,,,,,,,,,,,,,,,
where-street-artists-strike,,27,4,7,13,4,4,,0.11,9,1.33,3,,0,1,,,,,travel,,Yes,,graffiti,,,,,,,,,,,,,
where-you-come-from,,19,4,5,9,4,4,,0.16,7,2.00,4,,0,1,,,,,,,No,,,,,,,,,,,,,,,
whizzing-around,,15,2,8,7,2,2,,0.20,5,0.67,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
will-they-bite,,14,3,4,7,3,3,,0.21,5,1.50,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
window-into-the-past,,20,4,6,10,4,3,,0.15,7,1.50,3,,0,1,,,,travel,,,Yes,,monument,ruins,castle,archaeology,,,,,archaeology,,,,,
winning-hearts-in-the-audience,,30,5,8,15,5,4,,0.10,10,1.33,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
winning-moments,,15,2,7,7,2,2,,0.20,5,0.67,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
winter-break,,12,2,6,6,2,2,,0.25,4,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
winter-memories,,15,2,8,7,2,2,,0.20,5,0.67,2,,1,1,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories, kids",,,,,Yes,,snow,snowman,winter,,,,,,,,,,,
winter-spring-summer-fall,,25,4,6,12,4,4,,0.12,9,2.00,4,,0,1,,,,,,,No,,,,,,,,,,,,,,,
winter-vacation,,15,2,8,7,2,2,,0.20,5,0.67,2,,0,1,,,"travel, seasonal-holidays",,,,Yes,,snow,winter,snowman,,,,,,,,,,,
winter-wishes,,13,2,6,6,2,2,,0.23,5,1.00,2,,0,1,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories, kids",,,,Yes,,snow,winter,snowman,,,,,,,,,,,
winter-wonderland,,17,2,10,8,2,2,,0.18,6,0.50,1,,1,1,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories, kids",,,,Yes,,snow,winter,snowman,,,,,,,,,,,
wintery-days,,12,2,7,6,2,2,,0.25,4,0.67,2,,0,1,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories, kids",,,,Yes,,snow:all,winter:all,,,,,,,,,,,,
wish-big,,8,2,4,4,2,2,,0.38,3,1.00,2,,0,1,,,,,,,no,,,,,,,,,,,,,,,
witches-in-training,,19,3,8,9,3,3,,0.16,7,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
witches-with-transport,,22,3,9,11,3,3,,0.14,8,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
wonderful,,9,1,9,n/a,1,1,,0.33,3,0.33,1,,1,1,,,,,,,No,,,,,,,,,,,,,,,
wonderful-memories,,18,2,9,9,2,2,,0.17,6,0.67,2,,0,1,,"travel, family, baby, birthday, baby-shower, seasonal-holidays, everyday, life-stories, year-in-review, special-celebrations, kids, special-celebrations",,,,,Yes,,smile:all,person:all,,,,,,,,,,,,
wonderful-years-together,,24,3,9,12,3,3,,0.13,8,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
words,,5,1,5,n/a,1,1,,0.60,2,0.50,1,,0,1,,,,,,,No,,,,,,,,,,,,,,,
words-of-advice,,15,3,6,7,3,3,,0.20,5,1.50,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
words-of-wisdom,,15,3,6,7,3,3,,0.20,5,1.50,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
work-hard-dream-big,,19,4,5,9,4,4,,0.16,7,2.00,4,,0,1,,,,,,,No,,,,,,,,,,,,,,,
work-hard-play-hard,,19,4,4,9,4,4,,0.16,7,2.00,4,,0,1,,,,"sports-and-hobbies, travel, family, baby, birthday, seasonal-holidays, everyday, life-stories, year-in-review, special-celebrations, kids",,,Yes,,sport,play,playground,basketball,football,baseball,soccer,,,,,,,
world-explorers,,15,2,9,7,2,2,,0.20,5,0.67,2,,0,1,,travel,,,,,Yes,,person:all,monument:all,,,,,,,,,,,,
worlds-best-coach,,17,3,6,8,3,3,,0.18,6,1.50,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
worlds-fastest-sled,,19,3,7,9,3,3,,0.16,7,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
worlds-great-dad,,16,3,6,8,3,3,,0.19,6,1.50,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
xo,,2,1,2,n/a,1,1,,1.50,1,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
year-in-review,,14,3,6,7,3,2,,0.21,5,1.00,2,,1,1,,,,,,,No,,,,,,,,,,,,,,,
year-number-one,,15,3,6,7,3,3,,0.20,5,1.50,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
yep-thats-my-dad,,16,4,5,8,4,3,,0.19,6,1.50,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
yes-gravitys-a-thing,,20,4,8,10,4,3,,0.15,7,1.00,2,,0,1,,,"travel, family, seasonal-holidays, year-in-review, everyday, life-stories, kids, sports-and-hobbies",,,,Yes,,skiing,snowboarding,,,,,,,,,,,,
you-and-me,,10,3,3,5,3,3,,0.30,4,3.00,6,,1,1,,,,,wedding,,yes,,person:all,kissing:all,,,,,,,,,,,,
you-are-growing-so-fast,,23,5,7,11,5,3,,0.13,8,1.00,2,,0,1,,,"birthday, baby, kids",,,,Yes,,kid,child,baby,,,,,,,,,,,
you-are-loved,,13,3,5,6,3,3,,0.23,5,1.50,3,,1,1,,,,,,,no,,,,,,,,,,,,,,,
you-are-my-favorite,,19,4,8,9,4,2,,0.16,7,0.67,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
you-are-my-sunshine,,19,4,8,9,4,2,,0.16,7,0.67,2,,1,1,,,,,,,No,,,,,,,,,,,,,,,
you-are-my-world-my-everything,,30,6,10,15,6,3,,0.10,10,0.75,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
you-are-superb,,14,3,6,7,3,2,,0.21,5,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
you-brighten-my-day,,19,4,8,9,4,2,,0.16,7,0.67,2,,0,1,,"baby, kids, year-in-review",,,,,Yes,,baby,newborn,,,,,,,,,,,,
you-steal-my-heart-everyday,,27,5,8,13,5,3,,0.11,9,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
you-stole-our-hearts-forever,,28,5,7,14,5,4,,0.11,10,1.33,3,,0,1,,"baby, everyday, life-stories, year-in-review, seasonal-holidays",,,,,Yes,,baby,newborn,,,,,,,,,,,,
you-turn-homework-into-happy-hour,,33,6,8,16,6,4,,0.09,11,1.33,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
you-will-forever-be-my-love,,27,6,7,13,6,4,,0.11,9,1.33,3,,0,1,,,,,,,No,,,,,,,,,,,,,,,
young-artists-at-work,,21,4,7,10,4,3,,0.14,7,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
yum,,3,1,3,n/a,1,1,,1.00,1,1.00,2,,1,1,,,,,"baby, travel, kids, birthday, year-in-review, seasonal-holidays, everyday, life-stories, special-celebrations, family, baby-shower",,Yes,,cake,food,ice cream,pasta,pizza,eating,birthday cake,,,,,,,
yummy,,5,1,5,n/a,1,1,,0.60,2,0.50,1,,0,1,,,,,"baby, travel, kids, birthday, year-in-review, seasonal-holidays, everyday, life-stories, special-celebrations, family, baby-shower",,Yes,,cake,food,ice cream,pasta,pizza,eating,birthday cake,,,,,,,
yummy-food,,10,2,5,5,2,2,,0.30,4,1.00,2,,0,1,,,,,"baby, travel, kids, birthday, year-in-review, seasonal-holidays, everyday, life-stories, special-celebrations, family, baby-shower",,Yes,,food,pasta,pizza,eating,,,,,,,,,,
yummy-yummy-in-my-tummy,,23,5,5,11,5,4,,0.13,8,2.00,4,,0,1,,baby,,,,,yes,,eating:all,person:all,,,,,,,,,,,,
zombies-on-the-loose,,20,4,7,10,4,3,,0.15,7,1.00,2,,0,1,,,,,,,No,,,,,,,,,,,,,,,
zoomates,,8,1,8,n/a,1,1,,0.38,3,0.33,1,,0,1,,,,,,,No,,,,,,,,,,,,,,,
zootopia,,8,1,8,n/a,1,1,,0.38,3,0.33,1,,0,1,,,,,,,No,,,,,,,,,,,,,,,
you-mean-the-world-to-me,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,kissing:all,,,,,,,,,,
the-best-walks-are-always-with-you,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
you-are-everything-to-me,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,kissing:all,,,,,,,,,,
you-make-my-heart-smile,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,kissing:all,,,,,,,,,,
magical-memories,,,,,,,,,,,,,,1,1,,,,wedding,,,Yes,,bride:all,bridegroom:all,wedding:all,,,,,,,,,,,
the-story-of,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
best-man,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
best-woman,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
cake-cutting,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,wedding cake:all,,,,,,,,,,
groomsmen,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
heres-to-us,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
husband-and-husband,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
love-is-love,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
maid-of-honor,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,wedding:all,bridemaids:all,,,,,,,,,,,
mr-and-mr,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
mr-and-mx,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
mrs-and-mrs,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
mx-and-mrs,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
mx-and-mx,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
night-to-remember,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,nightlife:all,,,,,,,,,,
our-day,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
our-night,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,nightlife:all,,,,,,,,,,
our-wdding-day,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
the-brides,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-grooms,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
to-have-and-to-hold,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
wedding-party,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,fun:all,,,,,,,,,,
welcome-to-our-happily-ever-after,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
wife-and-wife,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
you-are-my-perfect,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,,,,,,,,,,,
so-lucky,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
written-in-the-stars,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
hey-good-lookin,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
if-you-think-our-hands-are-full-you-should-see-our-hearts,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
its-all-so-beautiful,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
live-laugh-love,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,people:all,smile:all,wedding:all,,,,,,,,,,
oh-happy-day,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
shes-magic-that-one,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
a-book-of-remembrance,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
celebrating,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
everlasting,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
bachelorette,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
be-bright-like-glitter-bubbly-like-champagne,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
best-day-every-day,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
congrats,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
happy-anniversary,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
make-a-wish,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
make-today-amazing,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
there-is-so-much-to-celebrate,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
we-love-we-laugh-we-celebrate,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
love-you-to-the-moon,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
precious-memories,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,people:all,wedding:all,,,,,,,,,,,
shower-me-with-love,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
so-much-love,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
oh-my,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
valentines,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
be-silly-be-honest-be-kind,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
365-days-full-of-memories,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
baby-it-is-cold-outside,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
be-my-valentine,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
bootiful-moments,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
hugs-and-kisses,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,kissing:all,wedding:all,bride:all,,,,,,,,,,
a-lifetime-of-love,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,kissing:all,wedding:all,bride:all,,,,,,,,,,
our-cherished-memories,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
our-vows,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,exchange of vows:all,wedding:all,,,,,,,,,,,,
soulmates,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
the-reception,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,people:all,person:all,food:all,table:all,,,,,,,,,,
this-is-us,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
together-we-are-whole,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
you-are-my-happy-place,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
magic-moments,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,people:all,wedding:all,,,,,,,,,,,
youre-my-favorite,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
youre-my-happy-place,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
always-be-yourself,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
be-your-own-kind-of-beautiful,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
magical,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,people:all,wedding:all,,,,,,,,,,,
beautiful-beginnings,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,people:all,wedding:all,,,,,,,,,,,
favotite-day,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
laughter-happiness-and-love,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
lover,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
these-days-we-will-remember-forever,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
every-picture,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
hello-lovely,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
today-i-embrace-beign-me,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
and-after-all-this-time-you-are-still-the-only-one-who-can-make-my-heart-sing,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
then-and-now,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
there-is-no-one-like-you,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
advice-for-the-newlyweds,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
guestbook,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
leave-us-a-note,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
wedding-wishes,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
be-mine,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
call-me,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
happy-valentines-day,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
hugs-kisses,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,kissing:all,wedding:all,bride:all,,,,,,,,,,
ill-always-choose-you,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
i-m-so-grateful-for-you,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
kiss-me,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
lets-grow-old-together,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
life-is-better-with-you,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
our-favorite-moments,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,people:all,wedding:all,,,,,,,,,,,
our-first,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
true-love-xoxo-kiss-me-call-me,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,kissing:all,wedding:all,bride:all,,,,,,,,,,
what-i-love-about-you,,,,,,,,,,,,,,1,1,,,,,,,No,,,,,,,,,,,,,,,
with-my-whole-heart-for-my-whole-life,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
you-are-the-best-gift,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
you-feel-like-home,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
you-have-my-heart,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
you-make-me-smile,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
you-me,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
anniversary,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
cue-the-confetti,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
lets-eat-cake,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,wedding cake:all,,,,,,,,,,
love-sparkle-shine,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
years-together,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
our-memories,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
choose-happiness,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
and-to-hold,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
forever-in-love,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
my-true-love-and-i,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
life-is-better-with-you-by-my-side,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
life-is-magic-with-you-by-my-side,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
our-stories,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
together-is-our-favorite-place-to-be,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
love-is-everywhere,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
youre-my-facorite,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
a-toast-to-the-grooms,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
a-toast-to-the-newlyweds,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,beverage:all,wedding:all,bride:all,,,,,,,,,,
here-come-the-brides,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
joined-in-love-and-marriage,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
love-and-thanks,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
the-bridesmaids,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bridesmaid:all,groupshot:all,,,,,,,,,,,,
the-groomsmen,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
a-toast-to-the-newly-weds,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,person:all,beverage:all,wedding:all,bride:all,,,,,,,,,,
better-heart-together,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
do-all-things-with-love,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
grateful-for-you,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
live-for-every-moment,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
the-perfect-blend,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
today-is-a-good-day,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
together-heart-is-our-heart-favorite-place-to-be,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
best-women,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
love-laughter-and-happily-ever-after,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
love-wins,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-bride-and-their-bridesmaids,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bridesmaid:all,groupshot:all,,,,,,,,,,,,
the-brides-family,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-grooms-and-their-groomsmen,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
the-grooms-family,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
together-is-our-favorite-place,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
two-hearts-beat-as-one,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
about-us,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
milestones,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
valentines-day-love,,,,,,,,,,,,,,1,0,,,,,,,No,,,,,,,,,,,,,,,
live-love-sparkle,,,,,,,,,,,,,,1,1,,,,,wedding,,Yes,,bride:all,bridegroom:all,wedding:all,smile:all,,,,,,,,,,
